subject_id,session,gesture,trial,label,emg_rms,median_freq,fatigue_index,tremor_band_power,peak_tremor_freq
grabmyo_p22,1,13,4,0,0.08205501080108998,145.0,-0.05322323574414253,0.00016284299295537424,8.0
grabmyo_p22,1,13,5,0,0.07843298321634887,127.5,-0.010833561074869914,8.834119395795839e-05,8.0
grabmyo_p22,1,13,6,0,0.04541229151880034,131.5,-0.011054123564026984,3.2737310870326966e-05,8.0
grabmyo_p22,1,13,7,0,0.07354445491492072,127.5,-0.01704639009237266,6.5705688942961e-05,8.0
grabmyo_p22,1,14,1,0,0.11254605635686363,143.5,-0.004111010867080986,0.0002773990945242072,8.0
grabmyo_p22,1,14,2,0,0.11564640886669011,142.5,0.019329244647479562,0.00022780950878981132,8.0
grabmyo_p22,1,14,3,0,0.10671399108797032,144.5,-0.02435649209933842,0.0002138507876132032,8.0
grabmyo_p22,1,14,4,0,0.09125277177422728,126.5,-0.028969792891118097,0.00017439651452874774,8.0
grabmyo_p22,1,14,5,0,0.09520349017567242,135.0,-0.024580281112366386,0.00019057027194027492,8.0
grabmyo_p22,1,14,6,0,0.07443573033180524,133.0,-0.01946703468200351,9.852900244348737e-05,8.0
grabmyo_p22,1,14,7,0,0.0773008625282319,143.0,-0.014921055256914013,0.0001066011440155703,8.0
grabmyo_p22,1,15,1,0,0.0887502219625981,103.0,-0.023412574120738414,0.0002300868255131282,8.0
grabmyo_p22,1,15,2,0,0.07995649576943092,110.5,-0.011855866712338643,0.00013767783843815742,8.0
grabmyo_p22,1,15,3,0,0.0927704450429941,118.0,-0.023346363513848847,0.00021031830460390707,8.0
grabmyo_p22,1,15,4,0,0.09552001149637573,118.0,-0.02159795911053829,0.00021254636326224579,8.0
grabmyo_p22,1,15,5,0,0.08799954601667187,116.0,-0.05066504292969676,0.0001821906703167145,8.0
grabmyo_p22,1,15,6,0,0.07443386443739389,105.0,-0.024337899484292075,9.309411895445412e-05,8.0
grabmyo_p22,1,15,7,0,0.08993021080581368,116.5,0.005160054024172947,0.00018822134874214424,8.0
grabmyo_p22,1,16,1,0,0.19017047431976447,100.0,-0.001644751717481855,0.0006696224057332849,8.0
grabmyo_p22,1,16,2,0,0.15728649403472478,109.0,-0.0741427894201964,0.0003516299970787882,8.0
grabmyo_p22,1,16,3,0,0.14187914383809339,107.5,-0.09454061025267502,0.00025861530548531176,8.0
grabmyo_p22,1,16,4,0,0.16394625778083297,101.5,-0.05028248113521135,0.00039688011445447775,8.0
grabmyo_p22,1,16,5,0,0.09444645509561027,92.5,-0.024801440804959378,0.00013238829000391964,8.0
grabmyo_p22,1,16,6,0,0.13760923205247305,97.5,-0.08210741039990754,0.0003264469076603937,8.0
grabmyo_p22,1,16,7,0,0.1652227649710461,105.0,-0.009191076161989161,0.0005786177730962601,8.0
grabmyo_p22,1,17,1,0,0.005930966240282566,97.0,-0.000807421940153912,1.323246226075957e-06,8.0
grabmyo_p22,1,17,2,0,0.006625670673976091,84.0,-0.00043670961718304477,1.2403837295966872e-06,8.0
grabmyo_p22,1,17,3,0,0.009075950032019301,85.5,-0.001562877122932185,3.359771585326168e-06,8.0
grabmyo_p22,1,17,4,0,0.014984620131035428,104.0,-0.005624338398395304,1.5224292851225958e-05,8.0
grabmyo_p22,1,17,5,0,0.005980217927624399,102.0,-0.0014219919999960895,7.658748292870651e-07,8.0
grabmyo_p22,1,17,6,0,0.009084881904445915,87.5,-0.000672942529379483,2.5430913269484884e-06,8.0
grabmyo_p22,1,17,7,0,0.013175843967397283,111.5,-0.004943745895077605,1.6016770027599623e-05,8.0
grabmyo_p22,1,1,1,0,0.07217693731190053,109.5,-0.02847661007215314,7.049704180752067e-05,8.0
grabmyo_p22,1,1,2,0,0.16096645941394105,125.5,-0.03251086613142939,0.0002847607252987044,8.0
grabmyo_p22,1,1,3,0,0.09174462826936683,89.5,-0.03112503928408271,0.00010957121762578057,8.0
grabmyo_p22,1,1,4,0,0.16042429794106786,111.5,-0.08120767065723648,0.000370624659918862,8.0
grabmyo_p22,1,1,5,0,0.1509175939844311,92.0,-0.0589044201032838,0.00032215845637975876,8.0
grabmyo_p22,1,1,6,0,0.09791943471228606,87.5,-0.0391037418404068,0.00018182035899942344,8.0
grabmyo_p22,1,1,7,0,0.0930409526567969,87.5,-0.035192123701737674,0.0001546268454934565,8.0
grabmyo_p22,1,2,1,0,0.03878042725486748,122.0,-0.012563757307960863,2.2023244033864353e-05,8.0
grabmyo_p22,1,2,2,0,0.05509726320062764,118.5,0.002763712267548296,4.994658082630463e-05,8.0
grabmyo_p22,1,2,3,0,0.04566622927768765,111.5,-0.008966300968320334,3.950503704833805e-05,8.0
grabmyo_p22,1,2,4,0,0.0633582332339857,118.5,-0.009978155397696514,5.791736702854866e-05,8.0
grabmyo_p22,1,2,5,0,0.052932179972993536,102.0,-0.012458633640549424,5.565332772230751e-05,8.0
grabmyo_p22,1,2,6,0,0.04808111991855256,108.5,-0.011074201215236414,4.136681845084438e-05,8.0
grabmyo_p22,1,2,7,0,0.04340551649141887,109.5,-0.011865649003180422,3.3263545793899886e-05,8.0
grabmyo_p22,1,3,1,0,0.027648400065515596,122.5,-0.004965514589642339,1.8188519933927976e-05,8.0
grabmyo_p22,1,3,2,0,0.05245515062865748,116.5,-2.9989585362426296e-05,5.006368398191539e-05,8.0
grabmyo_p22,1,3,3,0,0.04358547314501029,103.5,-0.003143254899067776,4.688749396997941e-05,8.0
grabmyo_p22,1,3,4,0,0.04420414527135632,112.5,-0.003407809549814446,4.8708646172157985e-05,8.0
grabmyo_p22,1,3,5,0,0.031122529937275635,104.5,-0.005429378495451389,2.3283392290173504e-05,8.0
grabmyo_p22,1,3,6,0,0.02473197111220404,100.5,-0.001571845523549365,1.9407548865711075e-05,8.0
grabmyo_p22,1,3,7,0,0.03628897552264436,98.5,-0.007314232854904571,3.169375872206984e-05,8.0
grabmyo_p22,1,4,1,0,0.032501047590354284,110.5,-0.00287379236830376,2.4996220629009066e-05,8.0
grabmyo_p22,1,4,2,0,0.039355761002577934,113.0,-0.010179489579598733,2.7555559765695103e-05,8.0
grabmyo_p22,1,4,3,0,0.04652128641337549,111.0,-0.010208920215878388,4.7241078985678746e-05,8.0
grabmyo_p22,1,4,4,0,0.043179389118950876,113.5,-0.008379555334947159,3.7764505374703274e-05,8.0
grabmyo_p22,1,4,5,0,0.04237830110344018,103.5,-0.020631549289253797,3.4146308004916746e-05,8.0
grabmyo_p22,1,4,6,0,0.03462066666978747,96.5,0.0003282523576020556,2.5976214378613958e-05,8.0
grabmyo_p22,1,4,7,0,0.031769167997774364,89.5,-0.0112919761254085,2.5630449847638947e-05,8.0
grabmyo_p22,1,5,1,0,0.03929491900549552,146.5,-0.01454044756171109,2.3537906712642666e-05,8.0
grabmyo_p22,1,5,2,0,0.08330109580458833,151.0,-0.012804064387135623,0.00017146240579681742,8.0
grabmyo_p22,1,5,3,0,0.07229466721201919,122.0,-0.007958575034471468,7.270073083212525e-05,8.0
grabmyo_p22,1,5,4,0,0.0650471228367526,145.0,-0.02606364018212266,6.231120176735123e-05,8.0
grabmyo_p22,1,5,5,0,0.07446395674186297,112.0,-0.042267225671185064,9.15690705587709e-05,8.0
grabmyo_p22,1,5,6,0,0.05993059152459905,123.0,-0.03007588798882606,5.710499144067343e-05,8.0
grabmyo_p22,1,5,7,0,0.04046815727600571,133.0,-0.019815113798613906,2.052023880469769e-05,8.0
grabmyo_p22,1,6,1,0,0.05523025013821331,129.0,-0.017889047361922768,6.453347014187099e-05,8.0
grabmyo_p22,1,6,2,0,0.08976161969989202,133.0,-0.0006984742401574006,0.00013400301483748372,8.0
grabmyo_p22,1,6,3,0,0.06498255095900528,113.0,-0.007189799140404027,8.934196011482348e-05,8.0
grabmyo_p22,1,6,4,0,0.06076524911918224,119.5,-0.015550261764606714,6.237019975857738e-05,8.0
grabmyo_p22,1,6,5,0,0.09416188279623605,118.0,-0.03626724846229598,0.00016872323468782496,8.0
grabmyo_p22,1,6,6,0,0.05824779516410064,116.0,-0.0008910640845798952,5.612647833760978e-05,8.0
grabmyo_p22,1,6,7,0,0.06322811491171361,107.5,-0.023224763085917394,6.89094823074567e-05,8.0
grabmyo_p22,1,7,1,0,0.04265990092656734,89.5,-0.018205756449769406,3.5581003791178374e-05,8.0
grabmyo_p22,1,7,2,0,0.04929245956314371,105.5,0.0018267249447231813,3.299187912858978e-05,8.0
grabmyo_p22,1,7,3,0,0.04173099855208545,110.0,-0.008321493415925793,3.2200375911672745e-05,8.0
grabmyo_p22,1,7,4,0,0.05863452117426044,101.5,-0.02368229434724435,7.29094111187225e-05,8.0
grabmyo_p22,1,7,5,0,0.03933611306185002,95.5,-0.009795567015331765,2.466906571444743e-05,8.0
grabmyo_p22,1,7,6,0,0.03671502679594334,100.5,-0.00455434690808172,2.468897406793426e-05,8.0
grabmyo_p22,1,7,7,0,0.049358896130447374,77.5,-0.028324698100484505,6.804776533443808e-05,8.0
grabmyo_p22,1,8,1,0,0.05149021919390571,95.5,-0.010625647483741917,4.7091848237085e-05,8.0
grabmyo_p22,1,8,2,0,0.06908516482380728,106.5,-0.003547422153701416,0.00013037313540630496,8.0
grabmyo_p22,1,8,3,0,0.04823297630232852,111.5,-0.02163700493267609,4.892372135972281e-05,8.0
grabmyo_p22,1,8,4,0,0.06802000603883951,105.0,-0.013550593194497865,0.0001161709545919399,8.0
grabmyo_p22,1,8,5,0,0.03600948274236722,103.0,-0.008209874334878025,3.836283057187002e-05,8.0
grabmyo_p22,1,8,6,0,0.05338334693801826,101.0,-0.017118715399947134,6.168027752599947e-05,8.0
grabmyo_p22,1,8,7,0,0.04584196152260866,91.0,-0.018915256860979668,5.190179642109254e-05,8.0
grabmyo_p22,1,9,1,0,0.07676363019478083,78.0,-0.04453432179932648,0.00016983810324684495,8.0
grabmyo_p22,1,9,2,0,0.04460716945594567,106.5,-0.0013985369989420928,2.8509828760033508e-05,8.0
grabmyo_p22,1,9,3,0,0.045677811051926615,98.5,-0.009891719020557691,2.6496897904677414e-05,8.0
grabmyo_p22,1,9,4,0,0.0535307613245164,95.0,-0.015069047450870766,5.07477522581647e-05,8.0
grabmyo_p22,1,9,5,0,0.07315829357325003,83.0,-0.04229402122671846,0.00010958085603004775,8.0
grabmyo_p22,1,9,6,0,0.05211375614808014,87.5,-0.014593473417569443,4.320315619610226e-05,8.0
grabmyo_p22,1,9,7,0,0.0419562324259371,92.0,-0.00011486431275167645,3.265190475037897e-05,8.0
grabmyo_p23,1,10,1,0,0.07474324014763341,104.5,-0.009842564459552314,7.713968172996392e-05,8.0
grabmyo_p23,1,10,2,0,0.061844524199874115,80.0,-0.007104420661777222,6.624259873694058e-05,8.0
grabmyo_p23,1,10,3,0,0.07128561592767788,82.5,-0.0071054357513484325,8.655814025816501e-05,8.0
grabmyo_p23,1,10,4,0,0.049812486069570006,74.0,-0.01039962071258287,4.240892877454118e-05,8.0
grabmyo_p23,1,10,5,0,0.06506542102548152,81.5,0.002310589810119708,6.357595789621325e-05,8.0
grabmyo_p23,1,10,6,0,0.06187383244532471,74.0,-0.0059440180859460946,6.919637942321178e-05,8.0
grabmyo_p23,1,10,7,0,0.09259728298186226,104.5,0.000559688072462127,0.00011674646306797128,8.0
grabmyo_p23,1,11,1,0,0.18380939138352814,87.0,-0.054281362851075654,0.0005353471210030042,8.0
grabmyo_p23,1,11,2,0,0.14289674379604977,80.0,-0.003709505915063643,0.0005353770346172159,8.0
grabmyo_p23,1,11,3,0,0.11243250034847924,96.0,-0.027735095084803613,0.0001626305611045191,8.0
grabmyo_p23,1,11,4,0,0.16409691591982012,80.0,-0.0247343305304983,0.0007718181988619315,8.0
grabmyo_p23,1,11,5,0,0.13942473309347522,91.5,0.029204211781228784,0.0004689791247063494,8.0
grabmyo_p23,1,11,6,0,0.09463366188003347,88.0,0.009441288699131953,0.0001540185099072297,8.0
grabmyo_p23,1,11,7,0,0.1271536774365771,99.5,-0.001031235831304371,0.00024509620064070716,8.0
grabmyo_p23,1,12,1,0,0.06340410633074783,158.0,-0.0034184044567915637,4.0551448218522246e-05,8.0
grabmyo_p23,1,12,2,0,0.06386670969976516,159.0,-0.013039253730907953,4.635316172317345e-05,8.0
grabmyo_p23,1,12,3,0,0.09825134352292364,139.0,-0.012010048224600493,0.00011765452623991156,8.0
grabmyo_p23,1,12,4,0,0.07535595987688139,134.0,-0.02547240670883385,5.961421452678245e-05,8.0
grabmyo_p23,1,12,5,0,0.06085630293181751,157.5,0.004783590263647311,4.5058460740365776e-05,8.0
grabmyo_p23,1,12,6,0,0.06549191344457662,153.0,-0.022076039043699987,4.009408150250766e-05,8.0
grabmyo_p23,1,12,7,0,0.06343993763669561,141.5,-0.024524607386573232,4.162793668567694e-05,8.0
grabmyo_p23,1,13,1,0,0.07653096510667597,171.5,0.014716957539517772,5.827260212899244e-05,8.0
grabmyo_p23,1,13,2,0,0.056279419068454684,163.5,-0.0033522937378177744,5.404916915097216e-05,8.0
grabmyo_p23,1,13,3,0,0.07185023108624602,111.0,0.00040342449660296957,7.133848559800419e-05,8.0
grabmyo_p23,1,13,4,0,0.0402358349781767,161.5,-0.017849147682428564,1.2296845512483231e-05,8.0
grabmyo_p23,1,13,5,0,0.04447152732214251,121.0,-0.0030285048090061308,2.872278330676366e-05,8.0
grabmyo_p23,1,13,6,0,0.059205580551335374,148.0,-0.014581699666041411,5.625535157713023e-05,8.0
grabmyo_p23,1,13,7,0,0.04901665331533074,163.0,-0.005259636461745217,2.8622645432690114e-05,8.0
grabmyo_p23,1,14,1,0,0.06957826663017863,148.0,-0.002515275246239775,8.991546011792093e-05,8.0
grabmyo_p23,1,14,2,0,0.07297002945856303,146.5,-0.00734040636037369,0.00015868077148329648,8.0
grabmyo_p23,1,14,3,0,0.06531770993493,121.0,-0.003734158697966008,5.441686399859594e-05,8.0
grabmyo_p23,1,14,4,0,0.05711977971783075,129.5,0.00031400581368239795,3.847549840649804e-05,8.0
grabmyo_p23,1,14,5,0,0.06157298624137322,151.0,0.02192184934837682,9.456919633697676e-05,8.0
grabmyo_p23,1,14,6,0,0.06320397596656374,153.0,0.021357943445115872,0.00010643039396318482,8.0
grabmyo_p23,1,14,7,0,0.0778582295251962,128.0,-0.006437614342766087,0.00013449090121609838,8.0
grabmyo_p23,1,15,1,0,0.08314119583823817,86.5,-0.009052580944839832,0.00013479388787229825,8.0
grabmyo_p23,1,15,2,0,0.0782789370081551,82.5,-0.006419701095199611,0.0001008539956161536,8.0
grabmyo_p23,1,15,3,0,0.10679973596029327,88.0,-0.020867429124974652,0.00016895910483723874,8.0
grabmyo_p23,1,15,4,0,0.08585929519402727,70.5,0.0046729331025336125,0.00015994085988363995,8.0
grabmyo_p23,1,15,5,0,0.05713711107604766,66.0,-0.004406429600094486,0.00010295034814039554,8.0
grabmyo_p23,1,15,6,0,0.07672832657825376,69.5,-0.022507438830164414,0.00011378104821323421,8.0
grabmyo_p23,1,15,7,0,0.09135043305576136,79.0,-0.00886794116191746,0.00012905626510953963,8.0
grabmyo_p23,1,16,1,0,0.07748386506191415,76.0,-0.0037645722404448098,0.00011590354480127022,8.0
grabmyo_p23,1,16,2,0,0.04603852707877435,87.5,-0.0017803366632914595,3.191631977234279e-05,8.0
grabmyo_p23,1,16,3,0,0.047143221532293805,93.0,-0.0009265564556193472,2.8645422786046875e-05,8.0
grabmyo_p23,1,16,4,0,0.07069356517824943,69.0,-0.015671255364900986,8.758397648799462e-05,8.0
grabmyo_p23,1,16,5,0,0.07991105322585568,73.0,-0.01053856663764232,0.00010847848939717139,8.0
grabmyo_p23,1,16,6,0,0.04344703969554414,68.5,-0.005323326353089913,3.2911481985525246e-05,8.0
grabmyo_p23,1,16,7,0,0.052049276812206856,80.0,-0.0017721319127414806,4.820477167826518e-05,8.0
grabmyo_p23,1,17,1,0,0.008318917012376196,72.0,-0.0005508253105093958,3.174987638451462e-06,8.0
grabmyo_p23,1,17,2,0,0.005869279134253444,78.0,0.0002309822936561057,1.620060825586874e-06,8.0
grabmyo_p23,1,17,3,0,0.011359771444266451,80.0,-0.001843346454159097,4.388042949891724e-06,8.0
grabmyo_p23,1,17,4,0,0.015955901898498145,156.5,0.003976714225872117,8.288173648121448e-06,8.0
grabmyo_p23,1,17,5,0,0.004874902625908045,90.0,0.0011720049402363522,1.48880617748094e-06,8.0
grabmyo_p23,1,17,6,0,0.004604933424167537,47.0,0.00014436290068725285,2.886676721260005e-07,8.0
grabmyo_p23,1,17,7,0,0.011218721822401495,173.0,0.0002000581187105359,4.832913956138747e-06,8.0
grabmyo_p23,1,1,1,0,0.03246751560821384,78.5,-0.0011755092354250357,3.0675743834299426e-05,8.0
grabmyo_p23,1,1,2,0,0.049666953943591274,68.0,0.002552707278061697,5.431493400818238e-05,8.0
grabmyo_p23,1,1,3,0,0.047339472472173835,62.0,-0.009374517822387761,4.499194996322122e-05,8.0
grabmyo_p23,1,1,4,0,0.04767000543607934,60.5,-0.0013114390935631197,4.4856517291094934e-05,8.0
grabmyo_p23,1,1,5,0,0.04384490093569492,66.5,0.003897020355731711,3.831499472750978e-05,8.0
grabmyo_p23,1,1,6,0,0.04692017105537917,65.0,-0.002715653246397463,4.294358107804911e-05,8.0
grabmyo_p23,1,1,7,0,0.06559201707672875,62.0,-0.019377318618364368,8.853994073750467e-05,8.0
grabmyo_p23,1,2,1,0,0.027040240146822006,81.0,0.0038009062492558882,1.4793860616283774e-05,8.0
grabmyo_p23,1,2,2,0,0.058465764891725114,73.5,0.003102607650159254,9.911454450104339e-05,8.0
grabmyo_p23,1,2,3,0,0.048777639966293945,78.5,-0.004205439541889946,5.938235617068314e-05,8.0
grabmyo_p23,1,2,4,0,0.04423746168920474,69.0,-0.0018241712546254196,5.167556119119767e-05,8.0
grabmyo_p23,1,2,5,0,0.04221075461978699,71.5,-0.003358298728331348,2.8636706399350406e-05,8.0
grabmyo_p23,1,2,6,0,0.044436697241854346,72.5,0.002647300884065239,4.545452446134765e-05,8.0
grabmyo_p23,1,2,7,0,0.05387974206089739,74.5,-0.008329999210478351,6.347321291657255e-05,8.0
grabmyo_p23,1,3,1,0,0.03841860640385208,70.0,0.007514727295298095,3.6716668476696095e-05,8.0
grabmyo_p23,1,3,2,0,0.0353555411302718,72.0,-0.0034302330715146783,3.609548719624668e-05,8.0
grabmyo_p23,1,3,3,0,0.054395522124926335,71.0,-0.005924546147251852,6.362303008534937e-05,8.0
grabmyo_p23,1,3,4,0,0.043507163886904336,75.0,0.010325872582264833,3.710526320922044e-05,8.0
grabmyo_p23,1,3,5,0,0.048018162516878474,72.5,-0.002691973614732591,3.835094447381169e-05,8.0
grabmyo_p23,1,3,6,0,0.05058618505938787,73.0,0.005673019560915163,5.0219780956811e-05,8.0
grabmyo_p23,1,3,7,0,0.049685355723559047,76.5,0.0049888849486969655,5.195723016210231e-05,8.0
grabmyo_p23,1,4,1,0,0.06063828077318485,74.5,0.0032925727700109527,7.561040292809455e-05,8.0
grabmyo_p23,1,4,2,0,0.054787517371160915,67.0,0.007210641638173282,4.852994549089648e-05,8.0
grabmyo_p23,1,4,3,0,0.06832139012347858,77.0,0.0003488904383301757,6.894616417281971e-05,8.0
grabmyo_p23,1,4,4,0,0.0568332401539238,64.0,0.0013539046457690194,8.889656210540498e-05,8.0
grabmyo_p23,1,4,5,0,0.061750243634549666,64.5,-0.001800972442037487,7.877254572331774e-05,8.0
grabmyo_p23,1,4,6,0,0.05580821272409987,65.0,-0.0007399633939679522,7.515549500825121e-05,8.0
grabmyo_p23,1,4,7,0,0.06520343954431762,73.0,0.008124006529687528,6.304446249205677e-05,8.0
grabmyo_p23,1,5,1,0,0.07069747262350606,88.5,-0.00948344454269046,8.418003711783663e-05,8.0
grabmyo_p23,1,5,2,0,0.040134240294638954,74.0,-0.0040927043042437525,3.1673973969602065e-05,8.0
grabmyo_p23,1,5,3,0,0.05603474169667634,72.0,-0.00019766288819695037,6.657036107191986e-05,8.0
grabmyo_p23,1,5,4,0,0.06039786390384941,66.0,0.00813987337598783,6.211919752501798e-05,8.0
grabmyo_p23,1,5,5,0,0.04055773508832432,75.0,-0.004855405728620684,4.331791191134136e-05,8.0
grabmyo_p23,1,5,6,0,0.05200659353584794,76.5,-0.0087703934379172,5.352293265253182e-05,8.0
grabmyo_p23,1,5,7,0,0.04519353504446207,75.5,0.011822794130592285,3.442898762898529e-05,8.0
grabmyo_p23,1,6,1,0,0.07949885990189927,101.0,-0.004298176478802044,9.84616956371174e-05,8.0
grabmyo_p23,1,6,2,0,0.0614354227276078,81.5,-0.00340357187866028,6.316755429399632e-05,8.0
grabmyo_p23,1,6,3,0,0.06497969508555045,77.5,-0.003711986182231873,9.345879927851159e-05,8.0
grabmyo_p23,1,6,4,0,0.04235643813463655,69.5,-0.008611629672802844,4.94429429461978e-05,8.0
grabmyo_p23,1,6,5,0,0.049762245332309635,91.5,0.000938688520760157,5.339023606908585e-05,8.0
grabmyo_p23,1,6,6,0,0.04700957716127257,93.5,-0.004958631946234681,3.196213431291189e-05,8.0
grabmyo_p23,1,6,7,0,0.05438201807287949,84.0,0.0010993792738373436,6.0768047290168483e-05,8.0
grabmyo_p23,1,7,1,0,0.10068324687306984,75.5,0.02197050649645666,0.00014914221552919736,8.0
grabmyo_p23,1,7,2,0,0.0767857165410738,71.5,-0.0008629272168204616,0.0001176924520478368,8.0
grabmyo_p23,1,7,3,0,0.09249204960962788,78.5,-0.011982353459543543,0.00012405785071588116,8.0
grabmyo_p23,1,7,4,0,0.0814942334240622,68.5,0.009931151171328116,0.00015415721705868107,8.0
grabmyo_p23,1,7,5,0,0.06791997604767429,71.0,-0.010290698343959938,7.260578588360055e-05,8.0
grabmyo_p23,1,7,6,0,0.08191081427459505,69.0,0.0061194694042045,0.0001244597267033877,8.0
grabmyo_p23,1,7,7,0,0.07988864120576977,64.0,0.005478851528614266,0.00016601276792421296,8.0
grabmyo_p23,1,8,1,0,0.0713325724563521,80.0,-0.014606797466775717,0.00010024080499801236,8.0
grabmyo_p23,1,8,2,0,0.052419832033113595,75.0,-0.009721885775259197,9.164690110231417e-05,8.0
grabmyo_p23,1,8,3,0,0.07360240136218582,76.5,0.003676944315373579,0.00010255113162989965,8.0
grabmyo_p23,1,8,4,0,0.045400679049362874,80.0,-0.0164442038995446,5.431542794303629e-05,8.0
grabmyo_p23,1,8,5,0,0.06849999910869951,74.5,0.013973759284303527,0.00012156509694777462,8.0
grabmyo_p23,1,8,6,0,0.058025576020910075,85.5,0.008964547729857393,9.081616375376136e-05,8.0
grabmyo_p23,1,8,7,0,0.06720858700019636,77.5,-0.00964735337393273,0.0001038929348416756,8.0
grabmyo_p23,1,9,1,0,0.0656026686471258,110.5,-0.0005802255204446364,5.041058562541333e-05,8.0
grabmyo_p23,1,9,2,0,0.018966951338280483,90.5,-0.001952046001804582,9.0659742794585e-06,8.0
grabmyo_p23,1,9,3,0,0.05163223216779436,72.5,0.002635504192342239,4.366725449083516e-05,8.0
grabmyo_p23,1,9,4,0,0.0253434129485965,77.5,-0.005017965149990932,1.147514536354083e-05,8.0
grabmyo_p23,1,9,5,0,0.03501823173022646,84.0,-0.0013127144195455025,1.3555395301162355e-05,8.0
grabmyo_p23,1,9,6,0,0.028160517872356104,76.0,-0.006369239345030345,1.6350082084323463e-05,8.0
grabmyo_p23,1,9,7,0,0.029024026037222008,82.5,0.006664859076796859,1.2666326233723962e-05,8.0
grabmyo_p24,1,10,1,0,0.07570943634279972,84.5,-0.02408356818763134,9.539034813407633e-05,8.0
grabmyo_p24,1,10,2,0,0.09859648033657567,87.5,-0.041342962067828275,0.00020233568880384658,8.0
grabmyo_p24,1,10,3,0,0.06763767917292372,100.5,-0.016606181627323868,8.265388631260422e-05,8.0
grabmyo_p24,1,10,4,0,0.04939816888091215,113.0,-0.009359859433301861,3.5766280143274826e-05,8.0
grabmyo_p24,1,10,5,0,0.07591902670015643,94.5,-0.023375455623683965,8.533461780631359e-05,8.0
grabmyo_p24,1,10,6,0,0.0739706759564432,103.0,-0.021404204698540354,9.37345231456232e-05,8.0
grabmyo_p24,1,10,7,0,0.06017796117162014,85.5,0.011792426498241634,6.154538803366239e-05,8.0
grabmyo_p24,1,11,1,0,0.4834976884055221,65.5,-0.3056893841303734,0.004128562563741018,8.0
grabmyo_p24,1,11,2,0,0.2756445565969087,70.5,-0.21502000008907152,0.0015870987783706673,8.0
grabmyo_p24,1,11,3,0,0.2321465165050311,78.0,-0.07398237670001212,0.0010370769266381935,8.0
grabmyo_p24,1,11,4,0,0.2001388437147055,83.5,-0.09370659973734877,0.0006284470014330942,8.0
grabmyo_p24,1,11,5,0,0.37848233210706955,70.5,-0.19675822495166295,0.0034037188656317625,8.0
grabmyo_p24,1,11,6,0,0.28053882303707256,74.0,0.0035302086012304838,0.001943302623729764,8.0
grabmyo_p24,1,11,7,0,0.2849981182396449,75.0,-0.04869627665617987,0.0014550810647243734,8.0
grabmyo_p24,1,12,1,0,0.09093077687223426,137.5,-0.03338402638891722,0.00017526038611369175,8.0
grabmyo_p24,1,12,2,0,0.055620652006253504,102.5,-0.011969713707609487,4.914570372901125e-05,8.0
grabmyo_p24,1,12,3,0,0.07285260272747235,117.0,-0.00972603340295802,6.1031349312513945e-05,8.0
grabmyo_p24,1,12,4,0,0.049848735554246314,145.0,-0.0010334578280007923,4.777760783867297e-05,8.0
grabmyo_p24,1,12,5,0,0.04304406183500979,142.5,0.0025108788877285133,2.0668950637992668e-05,8.0
grabmyo_p24,1,12,6,0,0.06553283681881855,111.0,-0.014887501861135174,7.147380786267065e-05,8.0
grabmyo_p24,1,12,7,0,0.044376170797482656,139.0,-0.012598408911079596,3.752925575622685e-05,8.0
grabmyo_p24,1,13,1,0,0.08059296643123086,129.5,-0.03780430707454407,6.86974159712187e-05,8.0
grabmyo_p24,1,13,2,0,0.07716606952987254,100.0,-0.027220092359557475,9.396087561087558e-05,8.0
grabmyo_p24,1,13,3,0,0.06834178209262232,123.0,-0.016952992813219374,4.466895518970153e-05,8.0
grabmyo_p24,1,13,4,0,0.09455961546980138,148.0,-0.048334611258132404,9.387853737318727e-05,8.0
grabmyo_p24,1,13,5,0,0.0896452648315589,126.5,-0.017848664307771513,0.0001001853941266147,8.0
grabmyo_p24,1,13,6,0,0.10496228873864888,127.0,-0.04592590801277899,0.00010613916520308143,8.0
grabmyo_p24,1,13,7,0,0.08931045370791216,139.0,-0.041559014869719565,8.009726980286611e-05,8.0
grabmyo_p24,1,14,1,0,0.14257521051312455,80.5,-0.06755724270750263,0.00039725978902372923,8.0
grabmyo_p24,1,14,2,0,0.08072110972111819,76.0,-0.018270043789513073,9.726190107897248e-05,8.0
grabmyo_p24,1,14,3,0,0.08130854616796339,94.0,-0.01662785924999713,8.372070897395541e-05,8.0
grabmyo_p24,1,14,4,0,0.07975214456176641,89.0,-0.01180234568295739,9.008412384838122e-05,8.0
grabmyo_p24,1,14,5,0,0.11085373839375598,81.0,0.003019977668920125,0.00019987951490285806,8.0
grabmyo_p24,1,14,6,0,0.10797181188310526,91.0,-0.006240947542589443,0.00022374849347829204,8.0
grabmyo_p24,1,14,7,0,0.08811203016939054,91.0,0.007415003642999459,0.00010055433706490691,8.0
grabmyo_p24,1,15,1,0,0.07963741920744749,93.5,-0.005263335803387991,0.00014847693959270142,8.0
grabmyo_p24,1,15,2,0,0.07255909754302806,78.5,-0.029372259244157633,9.611053436234417e-05,8.0
grabmyo_p24,1,15,3,0,0.07394201147394174,76.5,-0.018200504928348703,8.262445203313881e-05,8.0
grabmyo_p24,1,15,4,0,0.08252899278982284,86.0,-0.018057677603154555,0.00014823380012097146,8.0
grabmyo_p24,1,15,5,0,0.07735622580827725,75.0,-0.006543983145981757,0.0001360877541846954,8.0
